Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"E Amaral, T Ehlers, I Shim, A Tombini0F1","Monetary policy decision-making and communication under high uncertainty",2025,"BIS Papers","bis.org","https://www.bis.org/publ/bppdf/bispap163.pdf#page=7","",162,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,4,1,"… Finally, central banks monitor economic news related to central bank communication, market reactions within a time window around a central bank publication or announcement, and …","https://www.bis.org/publ/bppdf/bispap163.pdf#page=7","https://scholar.google.com/scholar?q=related:j3L4KSbaalgJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
5,"CA Hartwell, PL Siklos","Central bank credibility and institutional resilience",2025,"International Journal of Central Banking","ijcb.org","https://www.ijcb.org/sites/default/files/journal/v21n4/ijcb-v21n4-central-bank-credibility-and-institutional-resilience.pdf","https://scholar.google.com/scholar?cites=11218201850667973073&as_sdt=2005&sciodt=2007&hl=en",163,"2026-02-04 17:13:16","PDF","","",,,,,,5,5.00,3,2,1,"… Central bank communication is a separate branch of research that has emerged, especially after the GFC of 2008– 09 significantly reduced central banks’ room to manoeuvre their …","https://www.ijcb.org/sites/default/files/journal/v21n4/ijcb-v21n4-central-bank-credibility-and-institutional-resilience.pdf","https://scholar.google.com/scholar?q=related:0bmxhyUPr5sJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"D Bapat, D Maheta","Central Bank Digital Currency: Text Analytics from Central Bank Statements of India",,"Available at SSRN 5388280","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5388280","",164,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,,"… viewpoints regarding central bank communication, ranging … relationship between central bank communication and response … perspective on central bank communication, addressing a …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5388280","https://scholar.google.com/scholar?q=related:K9AYMO2CJS8J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
5,"F Chau, R Deesomsak, R Shaikh","Does Fed communication affect uncertainty and risk aversion?",2025,"Review of Quantitative Finance and …","Springer","https://link.springer.com/article/10.1007/s11156-024-01318-9","https://scholar.google.com/scholar?cites=3717359729678229937&as_sdt=2005&sciodt=2007&hl=en",165,"2026-02-04 17:13:16","HTML","10.1007/s11156-024-01318-9","",,,,,,5,5.00,2,3,1,"… We also find a stronger response of market participants to central bank communication during … Overall, our results suggest that central bank communication plays an important role in …","https://link.springer.com/article/10.1007/s11156-024-01318-9","https://scholar.google.com/scholar?q=related:sSHQjfq2ljMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"АВ Кошкин","Типология коммуникационных стратегий центральных банков как инструмента денежно-кредитной политики",2025,"Финансы и управление","cyberleninka.ru","https://cyberleninka.ru/article/n/tipologiya-kommunikatsionnyh-strategiy-tsentralnyh-bankov-kak-instrumenta-denezhno-kreditnoy-politiki","https://scholar.google.com/scholar?cites=1641123530047178541&as_sdt=2005&sciodt=2007&hl=en",166,"2026-02-04 17:13:16","HTML","","",,,,,,1,1.00,1,1,1,"Настоящее исследование посвящено комплексному анализу коммуникационных стратегий центральных банков как ключевого инструмента современной денежно-кредитной …","https://cyberleninka.ru/article/n/tipologiya-kommunikatsionnyh-strategiy-tsentralnyh-bankov-kak-instrumenta-denezhno-kreditnoy-politiki","https://scholar.google.com/scholar?q=related:LUf_0CdxxhYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"MA Shazri, HH Hassan","THE IMPACT OF CENTRAL BANK INTERVENTIONS ON FOREX MARKET DYNAMICS IN MALAYSIA",,"apjem.net","","https://apjem.net/wp-content/uploads/2025/02/Paper-01-vol8-issue1-2024.pdf","",167,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,2,,"… Studies of the effects of central bank communication on … the tone and content of central bank communication and its impact on … the significance of central bank communication in affecting …","https://apjem.net/wp-content/uploads/2025/02/Paper-01-vol8-issue1-2024.pdf","https://scholar.google.com/scholar?q=related:seRJ80jesTsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"SJ Ho, Ö Karagedikli","Effects of monetary policy communication in emerging market economies: Evidence from Malaysia",2025,"Journal of International Money and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261560625001147","https://scholar.google.com/scholar?cites=14163528625910964170&as_sdt=2005&sciodt=2007&hl=en",168,"2026-02-04 17:13:16","HTML","","",,,,,,2,2.00,1,2,1,"… These findings provide new evidence on how central bank communication shapes market expectations outside of inflation-targeting regimes and contribute to the broader literature on …","https://www.sciencedirect.com/science/article/pii/S0261560625001147","https://scholar.google.com/scholar?q=related:yt9_YT72jsQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"C Acuña-Armenta","Central Bank Transparency Under Adaptive Learning",,"Available at SSRN 5365251","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5365251","",169,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,,"… effects of different central bank communication strategies on … different terminology, central bank communication can be … learning agents, that central bank communication has an impact …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5365251","https://scholar.google.com/scholar?q=related:67uiMzvG1zQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"Z Wang, T Liu, M Chen","Current stance vs. future guidance: LLM evidence on how PBC communication shapes the yield curve",2025,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176525006184","",170,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,3,1,"We study how central bank communication affects China’s Treasury yield curve. Using large language models (LLM) to quantify the stance and timing orientation of PBC statements, we …","https://www.sciencedirect.com/science/article/pii/S0165176525006184","https://scholar.google.com/scholar?q=related:N3Ls16s4YlYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
4,"F Geiger, D Kanelis, P Lieberknecht, D Sola","Monetary-Intelligent Language Agent (MILA)",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/316448","https://scholar.google.com/scholar?cites=4098555135234085998&as_sdt=2005&sciodt=2007&hl=en",171,"2026-02-04 17:13:16","","","",,,,,,4,4.00,1,4,1,"… models to analyze central bank communication. However, fine… prehensive literature on central bank communication. In Deutsche … , we break down central bank communication into text …","https://www.econstor.eu/bitstream/10419/316448/1/1924207230.pdf","https://scholar.google.com/scholar?q=related:bhT7Ly7-4DgJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"S Kaplan, E Polyzos, D Tercero-Lucas","Crypto Listens: Asymmetric Reactions to Text-based Signals in Central Bank Communications",2025,"","ideas.repec.org","https://ideas.repec.org/p/aoz/wpaper/365.html","https://scholar.google.com/scholar?cites=1362312645000878423&as_sdt=2005&sciodt=2007&hl=en",172,"2026-02-04 17:13:16","","","",,,,,,1,1.00,0,3,1,"… This paper investigates how central bank communication affects the behaviour of cryptocurrency markets. Using a dataset of over 6,000 central bank speeches anda broad panel of …","","https://scholar.google.com/scholar?q=related:V9lM_iHo5xIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"LEP Teixeira","Comunicação do banco central e transmissão da política monetária uma análise pelo comportamento da taxa de juros de longo prazo no Brasil",2025,"","","","",173,"2026-02-04 17:13:16","CITATION","","",,,,,,0,0.00,0,1,1,"","","https://scholar.google.com/scholar?q=related:vfYfKZXESLAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"A Segawa, D Mulwa","AI and the Transformation of Occupational Tasks in the United States: Implications for Green Jobs, Task Clustering, and Central Bank Policy",2025,"Task Clustering, and Central Bank Policy …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5525481","",174,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,1,"… , green transition jobs, and central bank communication in the context of technological … We also discuss in this section the observable implications for central bank communication …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5525481","https://scholar.google.com/scholar?q=related:_MN_HQ-rILMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"CM Fernandes","ECB Communication as a Stabilization and Coordination Device: Evidence from Ex Ante Inflation Uncertainty",2025,"International Journal of Central Banking","ijcb.org","https://www.ijcb.org/journal/ijcb25q1a2.pdf","https://scholar.google.com/scholar?cites=1944517718909656296&as_sdt=2005&sciodt=2007&hl=en",175,"2026-02-04 17:13:16","PDF","","",,,,,,2,2.00,2,1,1,"… the databases and how uncertainty measures and the central bank communication shocks used in this study are estimated. Section 4 summarizes the estimation methodology using …","https://www.ijcb.org/journal/ijcb25q1a2.pdf","https://scholar.google.com/scholar?q=related:6BwQF5BQ_BoJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"T Joseph, P Obikaonu, G Alase…","Assessing the Short-and Long-Term Impact of Inflation Targeting Framework in Nigeria",2025,"Applied Journal of …","nokspublishing.com","https://nokspublishing.com/index.php/AJMSS/article/view/111","https://scholar.google.com/scholar?cites=15211031228592641902&as_sdt=2005&sciodt=2007&hl=en",176,"2026-02-04 17:13:16","","","",,,,,,2,2.00,1,4,1,"… inflation, monetary policy rate, central bank communication and transparency, money supply… The findings reveal that while the monetary policy rate and central bank communication and …","https://nokspublishing.com/index.php/AJMSS/article/download/111/74","https://scholar.google.com/scholar?q=related:blejl09wGNMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"R Nagaoa","Graphical Information and Inflation Expectations: Evidence from Japan",,"abef.jp","","https://www.abef.jp/conf/2025/common/doc/abstract/poster/P18.pdf","",177,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,1,,"… This paper examines how central bank communication shapes household inflation expectations. I conduct the first randomized controlled trial (RCT) in Japan that presents households …","https://www.abef.jp/conf/2025/common/doc/abstract/poster/P18.pdf","https://scholar.google.com/scholar?q=related:T6zTpepVBxoJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
3,"RH Clarida","Post-Pandemic Global Inflation, Disinflation, and Central Bank Policy Responses: A Review of the Facts, Empirical Findings, and their Implications for Monetary Policy …",2025,"","nber.org","https://www.nber.org/papers/w33885","https://scholar.google.com/scholar?cites=13589160657659918854&as_sdt=2005&sciodt=2007&hl=en",178,"2026-02-04 17:13:16","","","",,,,,,3,3.00,3,1,1,"This paper examines the 2021-2022 global inflation surge and the belated but aggressive monetary policy response to it by advanced economy central banks. Drawing on body of …","https://www.nber.org/system/files/working_papers/w33885/w33885.pdf","https://scholar.google.com/scholar?q=related:BnqIo55llrwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
4,"F Reserve","Speech by Vice Chair Jefferson on the US Economic Outlook and Central Bank Communication At Financial Intermediaries, Markets, and Monetary Policy",2025,"","","","https://scholar.google.com/scholar?cites=14911321628337430052&as_sdt=2005&sciodt=2007&hl=en",179,"2026-02-04 17:13:16","CITATION","","",,,,,,4,4.00,4,1,1,"","","https://scholar.google.com/scholar?q=related:JN6mdASo784J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"RJ Caballero, A Simsek","Monetary Policy Communication via Financial Conditions: Reducing Misunderstandings and Market Noise",2025,"","","","",180,"2026-02-04 17:13:16","CITATION","","",,,,,,0,0.00,0,2,1,"","","https://scholar.google.com/scholar?q=related:XdsolnyvXJYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"MT Kiley, FS Mishkin","662 Central Banking Post Crises",2025,"The Oxford Handbook of Banking …","Oxford University Press","","",181,"2026-02-04 17:13:16","CITATION","","",,,,,,0,0.00,0,2,1,"","","https://scholar.google.com/scholar?q=related:UX8MVuhWu9IJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"W Bateman","Communication tools: a genealogy of quantitative easing",2025,"New Political Economy","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13563467.2025.2504399","https://scholar.google.com/scholar?cites=13666547379661693213&as_sdt=2005&sciodt=2007&hl=en",182,"2026-02-04 17:13:16","","10.1080/13563467.2025.2504399","",,,,,,2,2.00,2,1,1,"… Instead, the inquiry is relevant to two literatures examining central bank communication. … It also enriches and complicates the literature on central bank communication on fiscal topics. It …","https://www.tandfonline.com/doi/pdf/10.1080/13563467.2025.2504399","https://scholar.google.com/scholar?q=related:HeHH7m5Uqb0J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
3,"PK Ozili","How Politics Hinder Central Bank Digital Currency (CBDC) Development and What to Do about It",2025,"Journal of Central Banking Theory and Practice","sciendo.com","https://sciendo.com/pdf/10.2478/jcbtp-2025-0004","https://scholar.google.com/scholar?cites=6742905316382485531&as_sdt=2005&sciodt=2007&hl=en",183,"2026-02-04 17:13:16","PDF","10.2478/jcbtp-2025-0004","",,,,,,3,3.00,3,1,1,"… strategies for reducing political resistance to CBDC such as central banks seeking the help of a godfather, accepting a political compromise, and improving central bank communication …","https://sciendo.com/pdf/10.2478/jcbtp-2025-0004","https://scholar.google.com/scholar?q=related:GywS6aick10J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"M Bulutay","Consumer Beliefs about Central Bank Inflation Forecasts",2025,"Available at SSRN","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5149381","https://scholar.google.com/scholar?cites=4421660463648060228&as_sdt=2005&sciodt=2007&hl=en",184,"2026-02-04 17:13:16","","","",,,,,,2,2.00,2,1,1,"… This is important for the transmission of central bank communication because consumers who believe that inflation will remain high in the medium term may spend more today, …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5149381","https://scholar.google.com/scholar?q=related:RLMhxcPkXD0J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"LJ Pagenhardt","Policy in Practice: Communication, Rules, and Income Inequality: Essays in Empirical Macroeconomics",2025,"","refubium.fu-berlin.de","https://refubium.fu-berlin.de/handle/fub188/48652","",185,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… providing valuable feedback on the effectiveness of central bank communication strategies. … literature on central bank communication in general and central bank communication with …","https://refubium.fu-berlin.de/bitstream/fub188/48652/3/Dissertation_Pagenhardt.pdf","https://scholar.google.com/scholar?q=related:H5erFabTmZwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"X Zhang","Does Political Pressure Affect Central Bank Policy?",2025,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5689382","",186,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"The independence of central banks (CBI) has been celebrated for decades as a key modern device in managing economic policy. But theory and practice are seldom 100 percent …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5689382","https://scholar.google.com/scholar?q=related:egn1pzRutfYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"A Patterson","Assessing the Alignment of FOMC Statements with Minutes using Large Language Models.",2025,"Issues in Information Systems","iacis.org","https://iacis.org/iis/2025/2_iis_2025_96-108.pdf","",187,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,1,1,"… minutes and comparing them semantically to the official statements with SBERT embeddings, this study provides a data-backed framework for evaluating central bank communication. …","https://iacis.org/iis/2025/2_iis_2025_96-108.pdf","https://scholar.google.com/scholar?q=related:jgRzZQsSKkcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
8,"L Wang, S Li, Z Fa, Y Wang","Enhancing bank liquidity creation through digital innovation: Exploring the impact of macroprudential policy sentiments",2025,"Emerging Markets Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S156601412500024X","https://scholar.google.com/scholar?cites=1202746791509231773&as_sdt=2005&sciodt=2007&hl=en",188,"2026-02-04 17:13:16","HTML","","",,,,,,8,8.00,2,4,1,"This paper investigates the connection between liquidity creation and bank digital innovation using panel data from 129 Chinese banks between 2010 and 2021. The macroprudential …","https://www.sciencedirect.com/science/article/pii/S156601412500024X","https://scholar.google.com/scholar?q=related:nQimntUDsRAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"B Synergies","Balancing Inflation and Growth: The Cardinal Principle of Monetary Policy Address by Shri Shaktikanta Das, Governor, Reserve Bank of India “High-Level Policy …",,"search.ebscohost.com","","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09727493&asa=N&AN=182227940&h=iM2mVISS609DSU6wfwTlWCTM7Rrcj%2F8iYKlib%2FALMFX4NXS3QNLKue3%2FWJetDubBjmg5WGWyw2t7ZOIRipprDw%3D%3D&crl=c","",189,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,,"… For countries of the Global South, the focus on central bank communication is a more recent phenomenon and has been associated with a variety of factors in line with their …","","https://scholar.google.com/scholar?q=related:pvuM272qfRkJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"S List, N Metiu","Monetary policy, central bank information, and bank lending: Evidence from German banks",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/314412","https://scholar.google.com/scholar?cites=1427504684359971244&as_sdt=2005&sciodt=2007&hl=en",190,"2026-02-04 17:13:16","BOOK","","",,,,,,1,1.00,1,2,1,"… To measure the exogenous component of monetary policy and central bank communication, we use time series of PMP shocks and CBI shocks taken from Jarocinski and Karádi (2020). …","https://www.econstor.eu/bitstream/10419/314412/1/1920379355.pdf","https://scholar.google.com/scholar?q=related:rHF7evKDzxMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"ŞÖ Birim, MG Cüre","Topic Modeling Analysis of Central Bank Inflation Reports with BERTopic",2025,"Manisa Celal Bayar Üniversitesi Sosyal …","dergipark.org.tr","https://dergipark.org.tr/en/pub/cbayarsos/article/1614309?issue_id=95021","",191,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,1,"… This paper contributes to the literature on central bank communication and inflation targeting by presenting a systematic and data-driven approach to analyze Turkish inflation reports. …","https://dergipark.org.tr/en/download/article-file/4496947","https://scholar.google.com/scholar?q=related:VHA3Tu58PUUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"S Eraslan, E Gabor-Toth","Central bank communication on economic activity",2025,"IFC Bulletins chapters","ideas.repec.org","https://ideas.repec.org/h/bis/bisifc/64-32.html","https://scholar.google.com/scholar?cites=13992191373590932501&as_sdt=2005&sciodt=2007&hl=en",192,"2026-02-04 17:13:16","CITATION","","",,,,,,1,1.00,1,2,1,"Central bank communication on economic activity … Central bank communication on economic activity … Central bank communication on economic activity,"" IFC Bulletins …","","https://scholar.google.com/scholar?q=related:FSwspOs_LsIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
15,"A Mamoon, F Kwabi, E Ezeani, W Hu","The impact of central bank independence and transparency on banks' non-performing loans and economic stability",2025,"Journal of Banking Regulation","Springer","https://link.springer.com/article/10.1057/s41261-024-00237-y","https://scholar.google.com/scholar?cites=9426485179456397519&as_sdt=2005&sciodt=2007&hl=en",193,"2026-02-04 17:13:16","HTML","10.1057/s41261-024-00237-y","",,,,,,15,15.00,4,4,1,"… Transparency of central bank communication can lessen information asymmetry in the financial market [14, 16, 45, 62] while improving the conditions of financial intermediation in the …","https://link.springer.com/article/10.1057/s41261-024-00237-y","https://scholar.google.com/scholar?q=related:z6D7uVOa0YIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"C Bodea, A Kerner","Changing the Paradigm for Central Banking: Female Role Models in Male-Dominated Fields",2025,"Available at SSRN 5490766","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5490766","",194,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,1,"… We test our theory using survey experiments in the eurozone that randomly attribute central bank communication to male and female central bankers. Our findings show that European …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5490766","https://scholar.google.com/scholar?q=related:8mgrP7Z-FSsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"J Hilscher, K Nabors, A Raviv","Drivers of Central Bank Sentiment Based on Financial Stress Indices",2025,"","coller.tau.ac.il","https://coller.tau.ac.il/sites/coller.tau.ac.il/files/media_server/Recanati/management/seminars/account/2025/FinBERT_Paper_Nov_15_Last.pdf","",195,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… However, the interpretation of words as negative or positive may differ in the context of central bank communication. To address these issues, Correa et al. (2021) refined and improved …","https://coller.tau.ac.il/sites/coller.tau.ac.il/files/media_server/Recanati/management/seminars/account/2025/FinBERT_Paper_Nov_15_Last.pdf","https://scholar.google.com/scholar?q=related:l6cdZ5tINNsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"RH Clarida","Lessons from a Fed Insider: Post-pandemic global inflation, disinflation, and central bank policy responses.",2025,"International Economy","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=08984336&asa=N&AN=190708673&h=ra2OCCOrgxAAfl7UnRIQXP97NySMqDss%2B8kQbxarxUHf2lQffcwfVNcdIfIeGQNhPQa%2FCHwNQ8qorffIpizFDA%3D%3D&crl=c","",196,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… In terms of central bank communication, there would seem to be important benefits to threshold forward guidance that limits itself to variables the central bank can directly influence, …","","https://scholar.google.com/scholar?q=related:-DVhlWlN0xMJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"A Usta, MF Sert","Sentiment matters: Financial impact of tonal characteristics of FOMC communication",2025,"Borsa Istanbul Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214845025002078","",197,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,2,1,"This paper empirically examines the relationship between the tonal characteristics of FOMC textual communications and key financial market variables, notably the VIX index and its …","https://www.sciencedirect.com/science/article/pii/S2214845025002078","https://scholar.google.com/scholar?q=related:wT50CnC7IDAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
39,"L Dräger, G Nghiem","Inflation literacy, inflation expectations, and trust in the central bank: A survey experiment",2025,"Review of Economics and Statistics","direct.mit.edu","https://direct.mit.edu/rest/article-abstract/doi/10.1162/rest_a_01576/128250","https://scholar.google.com/scholar?cites=3889966289775550921&as_sdt=2005&sciodt=2007&hl=en",198,"2026-02-04 17:13:16","","10.1162/rest_a_01576/128250","",,,,,,39,39.00,20,2,1,"… Overall, our results highlight that qualitative as well as quantitative information about inflation and monetary policy may be complements for central bank communication efforts aimed at …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4506325","https://scholar.google.com/scholar?q=related:yeFQCrvv-zUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"A Piller, M Schranz, L Schwaller","Using natural language processing to identify monetary policy shocks",2025,"","econstor.eu","https://www.econstor.eu/handle/10419/333552","https://scholar.google.com/scholar?cites=15302740614715670502&as_sdt=2005&sciodt=2007&hl=en",199,"2026-02-04 17:13:16","","","",,,,,,1,1.00,0,3,1,"… This paper explores whether text analysis methods applied to central bank communication … changes in market expectations from central bank communication, isolating the component of …","https://www.econstor.eu/bitstream/10419/333552/1/1940276454.pdf","https://scholar.google.com/scholar?q=related:5v8R_oJBXtQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"B Hofmann, X Tang, F Zhu","sentiment on central bank digital currency: an international perspective",2025,"","bis.org","https://www.bis.org/publ/work1279.pdf","",200,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… Second, this paper contributes to the growing literature on central bank communication,2 particularly in the newly emerging literature on sentiment in central bank communications …","https://www.bis.org/publ/work1279.pdf","https://scholar.google.com/scholar?q=related:ajLVsMkPbBsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
